year,month,day_of_week,hour,temperature,humidity,wind_speed,weather_condition,weather_encoded,latitude,longitude,distance_km,ride_demand,zone_cluster
2023,11,0,18,25.21559428756348,72.0711339265141,11.51594429076068,Cloudy,1,17.492715001635236,78.40113713529213,17.068025096081,37,2
2025,3,1,17,30.59866307638164,75.03944174830264,4.020086336194495,Cloudy,1,17.33255729450874,78.52150880813527,19.052943506033078,35,2
2025,6,5,20,21.600016396151727,56.57986180526731,10.105020599840692,Clear,0,17.373700745232792,78.42891304923533,4.4841698672069885,23,1
2025,5,0,11,35.09097176239446,77.61732631797463,0.3861276888868808,Cloudy,1,17.46129423843126,78.31367649819175,25.024381219987312,11,0
2025,12,1,11,36.935833526138495,63.42620195267262,22.76822669633632,Rainy,2,17.31351872999309,78.41388481087499,22.172339612986438,23,1
2024,4,5,0,37.562963245867664,86.17646386016794,16.91429737501422,Rainy,2,17.515493028915476,78.36560836773026,14.004443199340336,16,0
2023,12,6,19,24.68964095428973,36.74798615768187,8.320342940869294,Cloudy,1,17.368338153336545,78.36428722523857,9.467847725773256,30,2
2025,2,5,7,32.5361780877441,37.849285575910905,22.02995650140058,Clear,0,17.446913172323523,78.41328295076507,7.432368921658873,5,1
2024,7,4,16,24.13893251686572,80.54564652267332,4.573240735826106,Cloudy,1,17.372493022688605,78.59349789309945,28.96895844276362,8,1
2025,5,2,20,34.78065005785473,80.54167647398113,1.9683432963918583,Clear,0,17.446756070712496,78.58802077662862,24.260191336920716,27,2
2025,4,4,19,20.65155004897912,58.27348507249552,23.56553952864731,Rainy,2,17.356903701734986,78.54103626861976,21.10814302201772,43,2
2023,12,1,21,34.78082584466554,87.83773259233385,7.725424043397345,Clear,0,17.478176179785837,78.37364017508754,28.503025326359708,11,0
2025,8,6,6,27.674030028597763,70.76335911760219,23.39933485271134,Clear,0,17.573122018230514,78.5291787310495,6.901640439223672,14,0
2023,9,3,8,36.82208878958161,88.97119480572371,15.940322981820168,Clear,0,17.542200783817734,78.30460903456051,25.87063796502507,37,2
2023,9,6,16,34.256478919695226,61.9437237120791,24.501073320386784,Clear,0,17.372456229175445,78.31690471698141,17.91993637989041,6,1
2023,3,6,9,26.283432095322667,42.09680065488094,18.83573030531051,Clear,0,17.44943284570028,78.55071982979688,28.058432509775844,28,2
2024,3,6,3,37.877862077929954,56.66358762174784,2.637096673207451,Clear,0,17.426932525693402,78.4692709804678,20.15768938263161,11,1
2024,5,4,21,24.233417064056827,88.82921051682086,21.30571667438706,Clear,0,17.58964253581667,78.411992302509,22.50446595109497,6,0
2023,5,3,6,39.27374989159031,52.22483718176445,3.696963063199208,Clear,0,17.539646338200992,78.52213750795998,7.4454565094413505,11,0
2025,10,5,6,34.878474447025056,87.42098598809,17.30494014435785,Rainy,2,17.332228599104592,78.33430889512036,11.004884413542763,13,1
2023,2,1,7,39.79484672796616,77.82128086045898,12.510186235584106,Clear,0,17.35056572021403,78.38600593837278,9.766863679216566,12,1
2025,1,2,23,19.185901560766503,56.526379667579846,17.693125203612098,Clear,0,17.51060851829981,78.51828256866838,21.130232538510672,11,0
2023,8,3,23,24.02879300929688,62.51226191745501,19.12473831670496,Clear,0,17.34795745268982,78.36215064688012,12.924029634204302,5,1
2025,3,1,7,34.30781364331841,66.44634463693774,20.091630285332904,Clear,0,17.585140564852992,78.4801927892637,25.939360526193703,13,0
2024,1,3,15,38.28949342750826,69.94596508381834,20.874503317392875,Rainy,2,17.597884054927963,78.43429897514349,7.164864039310953,15,0
2025,1,4,11,18.632957976627964,34.60195299690718,21.180613038741093,Clear,0,17.53351125988435,78.36070914723672,24.07435878253813,8,0
2023,11,1,14,18.000204511462865,86.01528314497278,10.314360663060492,Clear,0,17.308040071794622,78.5665148129421,24.584040086316072,10,1
2024,2,4,7,23.63733784363745,65.81998278603993,22.23070180480519,Clear,0,17.444818033205,78.4306582677802,19.208481062540365,6,1
2025,6,0,21,36.761130885894346,85.86895317622918,17.989506338639664,Clear,0,17.421823852789966,78.47965199268222,5.300994168202234,6,1
2025,6,1,8,34.87736824715095,67.91390827730189,20.97427328545807,Cloudy,1,17.53986069249623,78.37591129061558,10.474851496633748,40,2
2025,3,3,2,25.486104167714856,55.86092934058506,24.729783821615,Clear,0,17.38610249837133,78.4040414865073,12.534505182431658,14,1
2025,12,0,21,18.044247815599583,64.01568069217993,2.910368553313772,Cloudy,1,17.415837812952105,78.31469515156395,14.4980205346919,9,1
2025,4,4,20,30.203526300982,79.7701964424171,9.264492442135202,Cloudy,1,17.328050403681036,78.44496429978452,22.366213261452923,37,2
2024,12,4,15,23.23502037192092,49.56754988710043,20.16367551765663,Cloudy,1,17.402790825965322,78.40345382214646,10.812805245932372,5,1
2024,2,3,14,34.40339642699656,87.38760342455512,2.1575867849064485,Clear,0,17.59215615354472,78.39882113132124,1.5283150667303858,10,0
2024,2,0,23,27.81969261641777,57.95731186834418,13.519526636811504,Cloudy,1,17.582644956205748,78.56698298725775,26.1162822411909,14,0
2024,7,6,3,32.929242307048675,87.37422012584318,21.459948973203264,Clear,0,17.525077761841604,78.5111609694646,13.537476423290466,11,0
2023,1,5,19,36.75079425754238,82.84539688459579,0.4747815802041449,Clear,0,17.57217909665926,78.4371868579494,9.203703884300149,37,2
2024,7,2,15,29.786715589407077,76.05971738494873,23.48797246397681,Clear,0,17.36335115205635,78.3586053621797,24.75638941503096,11,1
2025,12,3,9,25.39102189602243,58.04626796623237,24.45362059761507,Clear,0,17.48654956055983,78.59197542133685,26.48651609535064,39,2
2025,12,4,10,34.92995801233548,65.2167086588592,8.057023242705952,Cloudy,1,17.449991671467476,78.32242958718726,22.20012643369809,32,2
2024,1,1,4,23.834119274965914,80.28176474161954,19.16977978475128,Cloudy,1,17.426807012110345,78.34083181055543,11.27516283271378,13,1
2025,6,0,10,37.61341395434155,62.643348111882034,3.1794025666112864,Clear,0,17.397450541087927,78.38109646177811,7.701428116404235,31,2
2024,3,5,12,19.571408228124582,74.29137459230947,19.32160676317937,Clear,0,17.55989587760183,78.58635850659768,21.671191263572027,9,0
2025,8,2,14,36.38031010438799,77.4395430604058,12.03804202085013,Rainy,2,17.445351556697855,78.38366463158917,2.6663220770740077,18,1
2023,6,1,5,20.014225999960924,60.78571474012108,21.506826963205302,Clear,0,17.51721004684071,78.44742789659506,12.340543021821825,11,0
2023,11,0,15,19.235013569015948,62.17485110122013,5.315160681905021,Clear,0,17.511785073141795,78.52834941872418,23.00535587865234,11,0
2024,2,5,14,25.99165262165954,41.87008303331295,16.816448831055986,Clear,0,17.340821335114367,78.57875569011485,17.967092395504338,13,1
2024,8,3,10,39.04408579844622,44.684350662425054,19.652979360396262,Cloudy,1,17.31468070956888,78.48152700278075,22.28173255387613,30,2
2024,5,5,19,39.63669319221525,84.29659099165272,5.062306631308192,Clear,0,17.55198895207851,78.41528322082588,17.614572962415252,30,2
2025,8,3,1,22.445551021255504,80.41977675979908,20.457181939245537,Clear,0,17.447096011351366,78.5956525950181,7.950936607935168,9,0
2024,8,6,1,21.270026224565456,30.60735351240684,23.94963752354673,Cloudy,1,17.543025659502973,78.30784878754324,15.01323278094057,12,0
2023,6,0,11,25.764973294205102,82.16325515928374,15.401964998015774,Clear,0,17.389119574298665,78.54965194993395,23.41879988258695,12,1
2025,2,5,15,25.41591049938362,31.514093135208125,19.62126041976376,Cloudy,1,17.558549591384736,78.3832289458064,7.681337301072797,7,0
2024,8,2,18,34.71104342023544,57.4968241765397,13.314596483991142,Rainy,2,17.549246145462906,78.54523554380215,28.927599220384053,43,2
2025,11,5,1,27.767978456427976,34.04596356665416,14.952584024890768,Clear,0,17.41450142829821,78.34865006347998,6.883034208566718,8,1
2025,6,0,16,35.1574388861593,88.12938830743013,0.3338108631419811,Rainy,2,17.42350941852087,78.40404552451115,1.412003211084929,16,1
2024,6,1,13,34.47168813455101,88.33915534825297,13.107181670900678,Cloudy,1,17.405267719835443,78.31679139805856,23.564051857658228,6,1
2025,8,1,23,30.722829462770317,66.65225651799703,14.389093745601004,Clear,0,17.310446771964216,78.35988667682531,27.92368356588344,10,1
2023,1,5,15,36.33726619431641,53.532294649412016,16.75118864413466,Rainy,2,17.50629817736832,78.48083770091645,8.152637545587861,13,0
2023,2,5,4,22.304250424159555,60.71956501167476,4.234765220817216,Cloudy,1,17.381819764776345,78.52845061690562,5.496637800719072,12,1
2025,12,3,9,21.55983090453129,75.73795922891495,6.034356559627313,Rainy,2,17.565204122708753,78.57336803828295,7.493933121534587,40,2
2024,12,0,16,34.5143056870587,43.391577583211024,18.90011579230657,Cloudy,1,17.569213144286458,78.33590566102764,19.208072354281168,13,0
2025,9,3,12,23.3855353674165,56.50334947301576,4.1909705006841405,Clear,0,17.516773761836546,78.3421718556878,17.791595660136682,9,0
2023,11,2,15,18.061476444048463,74.2361214151851,10.400651809643929,Cloudy,1,17.354469196690243,78.58163266538583,19.019055355606177,10,1
2025,12,6,8,38.06312371017984,53.72354867022764,6.262255474722389,Clear,0,17.32678774773881,78.52979239779688,1.224289819424511,27,2
2025,8,1,23,31.70461527672738,31.919791325561786,13.629602590543833,Clear,0,17.544933978637218,78.46192543680444,5.55262540601121,10,0
2023,12,4,3,27.78862935617469,60.44366514330719,24.671772028873598,Cloudy,1,17.567919832658585,78.44301766955766,8.05390271982342,5,0
2025,7,4,23,33.966203220198835,74.2446697523728,21.300947441957334,Rainy,2,17.405611737420156,78.34731477608639,21.21547909223544,17,1
2025,7,0,15,25.33329812853629,88.6089845510736,6.736858499039752,Cloudy,1,17.405886780117832,78.41379040151479,18.65366773871581,13,1
2024,5,0,22,38.98065325609919,32.222769191841046,9.215295264461066,Cloudy,1,17.417082772210563,78.41178143129453,19.093134261962128,9,1
2024,2,4,10,19.50964635684304,62.39523612905863,22.965839562445986,Clear,0,17.548286692029937,78.49450394845589,17.550716091827283,33,2
2023,11,0,6,32.10086019457194,56.996319728337454,22.457374308868463,Cloudy,1,17.512121587250235,78.47967148747807,22.59090939126827,8,0
2023,6,1,16,35.10036862294802,44.5469273574564,4.013200961216332,Cloudy,1,17.33659290023073,78.3179133089611,28.309140086345355,7,1
2023,10,2,21,28.320769973657207,68.26576320283425,20.731778293863336,Clear,0,17.49040717179373,78.55454404185491,20.53342493584723,8,0
2024,3,2,12,34.60930381145279,39.81734957134693,7.440197619686295,Clear,0,17.302933297987448,78.58126431901825,22.60390731930172,14,1
2023,4,3,3,38.392028753328525,47.031886038891166,13.595078982956736,Cloudy,1,17.513115861508194,78.53406251448692,18.63739282213709,10,0
2023,10,1,13,34.36786581494426,76.90544341050746,0.1274597322549531,Clear,0,17.52938969521223,78.35351531393243,24.131478433896223,7,0
2023,12,6,9,24.806071076998844,57.62470440153329,24.96475477240388,Clear,0,17.54448452590952,78.3516504988234,28.34657135672112,25,2
2024,11,0,9,30.360620243822453,89.62023881519309,19.02741174121121,Rainy,2,17.48769278654137,78.51783364954707,18.54800232534749,42,2
2025,2,0,9,38.05527739291171,53.187644648927645,6.0433264974681125,Rainy,2,17.354176431324614,78.43226028478061,6.249195505227375,39,2
2023,2,6,11,27.88014996061484,57.79566396601298,17.09487235347651,Cloudy,1,17.53812403419445,78.53364115662906,23.337727336886346,7,0
2025,12,3,1,32.99736688814573,48.01546572531204,7.332684070586998,Cloudy,1,17.56993716777255,78.32264370337096,19.87416105405861,10,0
2023,8,3,22,28.241323952835195,44.177616371462726,2.236395349650413,Clear,0,17.490138842916835,78.51493094709316,28.07453502975597,14,0
2025,8,0,8,20.66957145268797,85.33688467168903,10.632748909178256,Clear,0,17.38253536218966,78.4272287870837,8.891885403746251,32,2
2024,10,0,4,19.289147989278053,74.92959840772386,15.34297156109113,Rainy,2,17.353808216505413,78.30929546747494,29.131063069416616,20,1
2024,6,6,7,38.95002711183112,50.0041519320848,2.2444364552769573,Cloudy,1,17.369438906510943,78.46354738684306,17.002956584453987,11,1
2023,5,1,20,31.475919015264104,72.00935937874348,12.960157463223569,Cloudy,1,17.30507127621044,78.50971075514344,28.95593514653512,27,1
2025,8,6,13,20.28392808869481,87.94702502619364,12.871605811137748,Clear,0,17.303050577319972,78.45847186334143,23.73713825170492,9,1
2024,4,3,6,36.86364828633644,34.44287793683483,15.716131015342578,Rainy,2,17.38911152625372,78.33686398258169,26.11283098690625,16,1
2023,11,6,6,29.49924900323789,45.87026426225156,6.116140963261593,Clear,0,17.57688791428209,78.5447727362122,10.391408680683082,6,0
2023,4,6,8,34.98250646927721,42.03471295170009,0.5160370811466586,Clear,0,17.486398236761854,78.3951254491455,7.363595189958884,35,2
2024,5,6,2,20.78863630375913,82.18698981866461,8.121437668140125,Clear,0,17.415832117743175,78.57643796053915,19.098425850534625,13,1
2024,1,1,13,37.952029500250895,40.75141977309096,9.96452981314242,Cloudy,1,17.303254268816122,78.57206263690287,11.855601992526536,14,1
2023,1,5,16,30.991779673004565,48.48455975937985,15.893526367010663,Cloudy,1,17.596910045607434,78.360108733661,29.590953174536324,6,0
2025,2,0,17,34.2417349764789,62.63164639957109,23.25429655688129,Clear,0,17.436753316378116,78.44290961499921,15.36941496940803,29,2
2025,8,4,11,18.690353136370767,67.26566133521698,5.084638069587946,Clear,0,17.59745085009499,78.34120965717209,4.203760273981136,14,0
2025,7,6,21,24.93670780437807,78.49102575195936,17.1833407192085,Rainy,2,17.516041986584966,78.50332409684128,15.46527777650821,17,0
2023,10,4,13,23.88379911669906,54.43939479323423,2.435022734331746,Rainy,2,17.31537165533555,78.55557508350753,16.51740674898004,15,1
2024,9,5,12,38.89108989633316,62.054683359233564,4.765543888870427,Clear,0,17.557707692023172,78.49451198821228,1.137132969606209,12,0
2023,5,0,13,22.077448515367397,87.92772450265232,12.728362789239789,Cloudy,1,17.459119818446204,78.37814245465364,8.119192517507777,8,0
2024,2,3,8,33.55513798771004,47.841704198604376,17.70943947899432,Rainy,2,17.435818522460828,78.3228944234375,1.0388465813321046,48,2
2025,7,4,18,18.940577830484447,44.88565266991949,21.46421339852347,Clear,0,17.527355510331788,78.32077814289907,17.26903733986612,37,2
2025,8,3,1,22.34904988527325,72.6359514805051,18.597585799492457,Clear,0,17.53244027979545,78.48327842426137,9.471880615030628,7,0
2024,12,4,10,25.44914179359576,76.26817627202831,0.3838196715129582,Rainy,2,17.538928924925223,78.58599858099264,6.023019321634303,49,2
2024,7,3,16,35.47912865324432,54.8867341908185,17.098283147983928,Clear,0,17.528160906474646,78.50858345332493,25.31892311012332,9,0
2023,7,6,1,35.379484761359606,42.77873509331344,20.616442592507667,Clear,0,17.492381015597516,78.51918785013613,1.8705118779973595,5,0
2025,12,4,18,38.95724095834956,76.73535934868355,13.13833693472845,Cloudy,1,17.502686694598793,78.3987901006956,21.059562890638997,25,2
2023,5,3,6,38.16888505867146,70.2295737167423,24.13996727416023,Cloudy,1,17.55757477581069,78.47581156689337,17.61697545183305,13,0
2023,2,5,17,19.79332109099036,82.57366807681436,0.1078105610958279,Cloudy,1,17.50716218694643,78.39497999590435,23.37501446220238,39,2
2023,6,1,12,36.25708988718331,80.65958785962728,20.4664487656076,Cloudy,1,17.33040724993448,78.57049972411667,4.835635990078731,9,1
2025,4,3,4,27.92581874988037,42.311711070254,8.370493297979861,Cloudy,1,17.493650188402356,78.33975419450597,26.275821171616816,9,0
2023,10,1,17,37.04949399605414,79.94035080532082,16.261244543445684,Clear,0,17.350998133318473,78.4896073493022,10.327295906599796,32,2
2023,2,1,22,19.96429753368487,40.51042446713422,17.337047360462492,Clear,0,17.304275888725165,78.51925345069453,1.2478686788642346,8,1
2023,12,0,23,36.10092023316138,81.82223422667434,7.656225409431549,Clear,0,17.36425001668243,78.5095470317517,20.043630248921914,8,1
2023,9,6,23,21.512135418017035,76.2192560419607,24.885612495337693,Cloudy,1,17.34632149503582,78.37719500105672,25.92120239024046,6,1
2023,7,5,15,25.34451586152553,64.19166445694391,2.58125070175933,Rainy,2,17.330628720534666,78.44580952007595,11.257051792126337,18,1
2023,6,1,14,18.63466480638048,68.53330054862677,3.925727129216333,Clear,0,17.364496032471706,78.49900404943268,16.299648968534363,7,1
2025,12,2,7,20.72201794011705,36.24475625248549,22.304792631276552,Clear,0,17.46907080185011,78.57928293967127,12.957659997412414,5,0
2023,5,6,14,27.805969479072417,32.39311088917992,2.9794969111217955,Rainy,2,17.3454409409159,78.44989799560805,2.2314951157115783,22,1
2024,3,1,0,36.00344338395835,49.83880450403451,9.532156618649216,Clear,0,17.383831483102465,78.39015264642867,22.84075041139081,7,1
2023,12,3,16,35.0207349700311,79.2843486850314,18.328555297405035,Clear,0,17.554877633063867,78.41595628012385,28.302677481307512,13,0
2023,10,1,14,23.176550759078893,57.947134390798354,19.787296520893456,Rainy,2,17.566415382358414,78.46239570843075,13.182257932731376,22,0
2025,10,3,13,21.337189879524185,43.403641803192414,23.86672942031981,Cloudy,1,17.39992531003594,78.59290764171232,5.188637793018412,14,1
2025,4,3,13,26.56379618559894,80.07293399488894,19.739345866855,Clear,0,17.56968533026738,78.48849948198793,15.64715622930291,11,0
2024,3,2,9,37.431903638683465,43.71763551893838,21.113309602993937,Rainy,2,17.47571833103384,78.34642084830186,27.237885782910254,26,2
2024,12,1,1,20.01135163158607,78.92962339445651,23.73440014236027,Rainy,2,17.367910521329158,78.5529432264705,18.568760881486615,20,1
2025,11,1,5,29.944108227575704,57.1787718550889,13.842192306852857,Clear,0,17.52628802154181,78.35443415917483,7.158370042133262,14,0
2025,8,4,16,19.95376454686692,57.80969323603691,8.585836502463609,Rainy,2,17.57662824342134,78.31162385968871,17.043038393467192,16,0
2023,3,6,4,28.344666665613257,46.36317659149453,19.040328616662578,Cloudy,1,17.497770748274448,78.33006298623303,10.479096076321351,6,0
2025,7,4,4,20.78941326754161,84.01044125396115,4.088539660538918,Clear,0,17.36039921858473,78.53583653029585,1.6832414191161005,7,1
2024,7,0,14,19.767412569986025,35.327116541648046,1.7057917501014153,Rainy,2,17.325764023002314,78.57056870252643,27.49562862423836,20,1
2023,7,3,14,22.198685327398863,38.66437807821147,19.633271628069227,Clear,0,17.36882359121186,78.38046097607248,24.03920686125436,11,1
2024,7,2,19,23.615632426112857,68.15308609477248,23.76678395157129,Clear,0,17.401552551625805,78.44943293123164,27.7982191585438,41,2
2023,2,4,10,24.077838340891347,81.0069159453809,11.061173624159384,Clear,0,17.40012059120211,78.47916690475495,20.801129415945603,39,2
2025,10,1,4,32.19589483944132,35.727075011113655,4.028336336202962,Cloudy,1,17.449563779904093,78.42560712482158,14.042419827412916,11,1
2024,3,0,0,19.209601263703387,74.0251349649965,12.425524402171565,Clear,0,17.451550764809586,78.3195972055953,15.30246432060546,10,1
2023,10,2,10,19.77779931791801,74.55069198836918,9.832946298835283,Rainy,2,17.44142978348454,78.31699582160354,6.93399123299631,34,2
2023,9,5,10,22.15153555254388,64.8913638098957,9.311848493962394,Cloudy,1,17.403147162764874,78.43210480921806,12.202673901355473,42,2
2025,3,1,5,37.18538752199129,59.203682890179785,15.702020999430392,Clear,0,17.33204914215161,78.53936029534371,5.751676806683516,6,1
2025,2,1,22,31.82930837339112,49.26526555845207,4.368392867757653,Cloudy,1,17.42549548744958,78.32538892080159,14.730393220005864,12,1
2025,9,5,7,34.06813250213502,51.08770754595999,9.512038717434509,Clear,0,17.5957281027357,78.36170271414959,19.73165269080712,9,0
2024,10,3,1,26.1479674222685,70.46600834492824,21.71692097766826,Clear,0,17.496162461925337,78.38093036178023,8.441291070608512,14,0
2023,9,3,14,22.69084767954002,33.91723747283462,18.24162744042804,Clear,0,17.431933204161144,78.46773780561738,28.369254444422747,6,1
2025,4,4,22,18.83514994118408,65.09609925267753,1.3897116697197287,Cloudy,1,17.325047188422943,78.31295880768712,19.75853684973433,7,1
2024,12,4,21,28.74778363938163,46.72393154717082,12.847594899062182,Clear,0,17.36397461571876,78.55801284235646,7.377613082285917,14,1
2024,9,1,8,30.63418121300089,57.99635471663655,2.282382947671957,Cloudy,1,17.472394188201555,78.44121800957113,5.843018054976927,38,2
2024,3,6,14,37.73406147630966,63.53877710701191,23.93741072371408,Clear,0,17.449362153694402,78.4455697541422,5.929152173483229,11,1
2025,7,1,7,37.40604553247787,83.13956061805987,6.116016022075133,Clear,0,17.30575851876922,78.39795570171675,29.241814405325307,14,1
2025,7,4,15,27.34307348638961,64.74449329994128,23.31552564283534,Clear,0,17.32587074952977,78.36360077899762,7.862065246012613,12,1
2023,11,5,13,27.318714438076167,43.62957429834114,20.850210212287863,Cloudy,1,17.406802574336417,78.40910072952691,5.882839934727137,9,1
2023,8,4,14,21.54470372774834,34.76756719034262,13.784110867432489,Clear,0,17.34224773484908,78.5740200637071,5.755702303227829,14,1
2025,10,1,19,23.663877732537,67.61930397545831,8.407614321074213,Clear,0,17.587352803693193,78.3282692489181,10.98454839276873,41,2
2024,4,2,12,38.36459867905961,62.70290378106834,21.448667017266263,Clear,0,17.31023530845518,78.31821857673532,18.844155626052512,14,1
2024,3,1,8,21.102792240574445,70.30787379456372,3.819592523413534,Cloudy,1,17.592214811812593,78.33433542418126,3.2932512231130184,39,2
2024,3,2,0,39.311390028360336,57.56379474824022,4.499352847475757,Clear,0,17.496966116078227,78.5330932604842,5.623602768813248,10,0
2023,12,2,5,29.10424810473432,79.50755083998168,5.618066934170235,Clear,0,17.422168317180716,78.3145249346489,29.317128006588,6,1
2024,5,1,7,28.045349044870285,85.210780934318,14.942422446154676,Clear,0,17.461829763837123,78.39994957126457,18.915965147431347,6,0
2023,11,6,19,21.8420443750998,32.40026533341763,7.858130613812856,Cloudy,1,17.423037413645417,78.42745771054825,5.050817040867159,32,2
2023,1,6,17,32.55390751061458,74.64519216978726,24.729535986972763,Rainy,2,17.47196228752847,78.45213332917875,16.952825852693238,31,2
2024,10,0,17,28.11660140396945,32.10963268481053,4.877825882329109,Cloudy,1,17.3456018462399,78.30095977540846,7.987188623500929,29,2
2024,3,4,16,26.15458749409087,56.70580121235268,20.140252438853853,Clear,0,17.33600396269204,78.44602959822363,29.234874947407327,13,1
2025,6,6,20,23.81935680887642,57.6961930062792,2.395905462669889,Clear,0,17.45857720282935,78.35847730932308,12.275546632383646,27,2
2025,3,3,15,19.462709666327186,71.77310385150182,8.836164057487986,Clear,0,17.32140189735342,78.32936310087601,5.128878426096328,13,1
2024,5,1,12,29.42521856412411,51.144197892056816,6.094062505151346,Clear,0,17.387745290794072,78.45998888507462,18.77599620385985,10,1
2023,9,2,21,24.883983327290007,79.25408029909312,24.420898715756334,Clear,0,17.578068509881547,78.52324475898307,4.981900969339128,7,0
2023,2,1,3,33.57303446606099,50.57184347675175,0.6432644944364047,Clear,0,17.562863932504364,78.58042486198988,16.024028012433867,12,0
2023,11,4,3,33.917491848481355,50.55107330048925,18.041738142513992,Clear,0,17.54942068862234,78.5737978510472,25.71475576183041,5,0
2023,2,5,20,25.30635425383152,43.36564005951882,6.19305313502245,Clear,0,17.45214910594346,78.41969898787198,11.02619156504394,35,2
2023,12,6,13,32.72065503846874,71.03213987028508,20.28121656466548,Clear,0,17.308365411379246,78.51121732526306,14.846963376720051,7,1
2025,6,6,4,23.690855286148874,34.59523364502359,7.780609989629597,Clear,0,17.336410778420575,78.50868606562976,4.141456636169651,14,1
2024,6,6,15,33.99782197732736,51.78330515308605,4.68210612528708,Clear,0,17.575835322466823,78.42363169820204,19.743901742219,14,0
2025,11,2,13,18.353697201994883,46.01344476897377,17.325996285581567,Clear,0,17.550922199631255,78.32946312096134,4.251476099148185,7,0
2023,11,3,13,21.33539287367688,43.76013810608491,6.439413392698507,Clear,0,17.412956546643116,78.41460267458525,10.48197725931537,13,1
2023,8,3,13,23.3901905619636,33.65899903043648,12.13867174946039,Clear,0,17.518692660463998,78.59770736473313,25.3943028815746,11,0
2023,12,6,23,35.00458071370314,41.422986943488425,3.2883355578511244,Clear,0,17.556358337965488,78.46651040408378,5.3476397388636085,6,0
2023,11,3,13,19.460277567856988,56.77466461192208,18.114950276079316,Clear,0,17.486100679861867,78.40241730186304,25.364931799899207,10,0
2024,2,5,18,22.13725716174168,60.22448731604139,10.17090512634682,Clear,0,17.55605808403672,78.52314443305917,19.28658417749301,27,2
2023,9,6,2,25.88973032111427,46.1702804273876,3.5144939859315243,Clear,0,17.373402202360687,78.50589773760255,5.090257463043384,14,1
2024,2,0,16,18.20184987136404,69.01461050799404,18.53987616977455,Cloudy,1,17.438640724032894,78.47363997362523,5.886274503691655,11,1
2023,1,2,13,34.76666145823699,50.14760025941848,2.584054800793406,Rainy,2,17.473712535444694,78.49122978166399,20.233188309090167,15,0
2024,10,5,9,30.32231329278696,52.0347502949772,14.370510562724151,Rainy,2,17.48934723407401,78.47548137303531,22.145964309175305,50,2
2025,2,2,12,37.81494651444038,76.95746004726644,15.187129242251284,Clear,0,17.596097096770603,78.58688310953578,20.01627141181379,10,0
2023,12,6,21,18.6826827159888,63.118003285494126,23.25876250936744,Clear,0,17.55377940151263,78.45274017971607,21.70750667207283,12,0
2024,7,5,3,23.97059504285905,87.19049107164146,3.774512463630897,Clear,0,17.31657827391263,78.47705727389142,11.485920675022662,11,1
2025,8,6,10,34.08753646360745,51.55807207590829,16.33365899325674,Rainy,2,17.350740021333067,78.44149648435476,1.0416240842119988,52,2
2023,5,5,14,32.85328722787744,79.67042975966422,9.519214534881664,Cloudy,1,17.497142589002408,78.48006667243658,16.338111423624927,8,0
2023,6,6,14,23.34726369330357,74.30025214846589,10.020358675657734,Cloudy,1,17.37215300889255,78.56724807212929,18.24101461985944,13,1
2023,12,0,23,31.105130169297368,83.4113356465137,12.545629548595205,Clear,0,17.347690373972195,78.40192637016698,20.94198158308458,9,1
2024,1,2,1,35.462668368370586,87.40748237538486,5.844615301225131,Clear,0,17.4999952646589,78.44877086074277,7.708078872935895,13,0
2024,6,5,10,18.734375473361524,30.460591084609263,11.529580973811452,Clear,0,17.460927365400035,78.43458328665271,5.936721404929036,26,2
2025,12,0,1,33.787824731127124,35.297864872050965,17.171154210020877,Rainy,2,17.5415569932414,78.41939318448395,25.07885723089128,12,0
2024,8,1,22,23.546135432507462,70.46032927365052,11.427825988711485,Clear,0,17.395808359161904,78.54631117155718,25.397614637824017,11,1
2024,3,6,4,38.85272834775091,53.41199158179637,1.0627106832772322,Cloudy,1,17.3989111725536,78.36958354841057,29.640706572261937,8,1
2023,11,4,12,29.840844869944384,79.1475061045648,6.445656188621446,Clear,0,17.34514758881372,78.4499754001688,10.853059719640296,9,1
2023,1,5,0,18.734496017888183,30.71878977996428,8.78650531882774,Cloudy,1,17.495677443808585,78.57739032404368,2.711523993942385,7,0
2023,11,3,6,26.87547361321621,78.41864417978582,8.868028422240842,Clear,0,17.512667553288527,78.34837644704506,14.80063027921037,10,0
2023,4,0,6,39.258860880828685,38.114519898219136,2.025172312983045,Cloudy,1,17.341528046785292,78.3013933459514,14.912632902298014,8,1
2023,1,0,9,34.068205851372696,47.41494263775768,11.239263790431576,Clear,0,17.376234032395445,78.37956706978275,2.0593757053574,32,2
2023,8,5,5,24.61053808110217,88.14469201564528,17.298725474714175,Cloudy,1,17.34628139521101,78.57669340797462,17.67678152758743,6,1
2023,5,0,19,30.655880474905057,33.095886812890086,1.2168004512155828,Clear,0,17.52430309909971,78.32628734208105,8.563752154512137,31,2
2025,1,1,11,31.18022982363112,50.94243674716044,18.773104309330765,Rainy,2,17.362729318890775,78.34112232637365,4.454637151286502,14,1
2025,8,0,12,18.513659537230623,35.07172653861039,23.87763007408646,Cloudy,1,17.345673969377106,78.3961019165875,18.54184646970468,14,1
2025,9,4,23,21.934333947482884,81.21626436080209,0.2334539092900961,Clear,0,17.320955512245977,78.53091108942047,9.188031431356228,6,1
2025,10,4,10,30.139092642869013,72.18096735224537,4.842307898303616,Cloudy,1,17.549389842267857,78.52538422779308,17.285635878517855,26,2
